# x y z u_s u_c u(t)
0.000000000000e+00 9.677419354839e-01 8.064516129032e-01 7.503790415646e-01 3.751895207823e-01 -5.643316000204e-02
3.225806451613e-02 9.677419354839e-01 8.064516129032e-01 7.492205425794e-01 3.746109635541e-01 -5.634543673728e-02
6.451612903226e-02 9.677419354839e-01 8.064516129032e-01 7.485901598079e-01 3.742964164370e-01 -5.629747247628e-02
9.677419354839e-02 9.677419354839e-01 8.064516129032e-01 7.481847462931e-01 3.740942899103e-01 -5.626648252053e-02
1.290322580645e-01 9.677419354839e-01 8.064516129032e-01 7.479071185662e-01 3.739559915330e-01 -5.624515867936e-02
1.612903225806e-01 9.677419354839e-01 8.064516129032e-01 7.477092086089e-01 3.738574913874e-01 -5.622988241147e-02
1.935483870968e-01 9.677419354839e-01 8.064516129032e-01 7.475638044172e-01 3.737851891790e-01 -5.621860228354e-02
2.258064516129e-01 9.677419354839e-01 8.064516129032e-01 7.474542051532e-01 3.737307404068e-01 -5.621005718579e-02
2.580645161290e-01 9.677419354839e-01 8.064516129032e-01 7.473696607492e-01 3.736887755500e-01 -5.620343389242e-02
2.903225806452e-01 9.677419354839e-01 8.064516129032e-01 7.473030727295e-01 3.736557502326e-01 -5.619819436162e-02
3.225806451613e-01 9.677419354839e-01 8.064516129032e-01 7.472498430930e-01 3.736293695892e-01 -5.619398922923e-02
3.548387096774e-01 9.677419354839e-01 8.064516129032e-01 7.472075103242e-01 3.736084062685e-01 -5.619063043668e-02
3.870967741935e-01 9.677419354839e-01 8.064516129032e-01 7.471761780729e-01 3.735929147943e-01 -5.618812345172e-02
4.193548387097e-01 9.677419354839e-01 8.064516129032e-01 7.471600301992e-01 3.735849891097e-01 -5.618678119078e-02
4.516129032258e-01 9.677419354839e-01 8.064516129032e-01 7.471705458062e-01 3.735903701017e-01 -5.618746580185e-02
4.838709677419e-01 9.677419354839e-01 8.064516129032e-01 7.472324417269e-01 3.736214168345e-01 -5.619203558580e-02
5.161290322581e-01 9.677419354839e-01 8.064516129032e-01 7.473939280887e-01 3.737022342963e-01 -5.620411630838e-02
5.483870967742e-01 9.677419354839e-01 8.064516129032e-01 7.477436155266e-01 3.738771269443e-01 -5.623037278114e-02
5.806451612903e-01 9.677419354839e-01 8.064516129032e-01 7.484374155513e-01 3.742240487957e-01 -5.628253201577e-02
6.129032258065e-01 9.677419354839e-01 8.064516129032e-01 7.497400907099e-01 3.748753783835e-01 -5.638050816197e-02
6.451612903226e-01 9.677419354839e-01 8.064516129032e-01 7.520878092861e-01 3.760491959466e-01 -5.655710714659e-02
6.774193548387e-01 9.677419354839e-01 8.064516129032e-01 7.561802210614e-01 3.780953211184e-01 -5.686495150822e-02
7.096774193548e-01 9.677419354839e-01 8.064516129032e-01 7.631132882060e-01 3.815617281521e-01 -5.738647029357e-02
7.419354838710e-01 9.677419354839e-01 8.064516129032e-01 7.745674844539e-01 3.872886452786e-01 -5.824805300178e-02
7.741935483871e-01 9.677419354839e-01 8.064516129032e-01 7.930701397798e-01 3.965397268387e-01 -5.963977970978e-02
8.064516129032e-01 9.677419354839e-01 8.064516129032e-01 8.223558066665e-01 4.111822363037e-01 -6.184252294886e-02
8.387096774194e-01 9.677419354839e-01 8.064516129032e-01 8.678547573507e-01 4.339312950148e-01 -6.526468562859e-02
8.709677419355e-01 9.677419354839e-01 8.064516129032e-01 9.373474104832e-01 4.686770961169e-01 -7.049141746129e-02
9.032258064516e-01 9.677419354839e-01 8.064516129032e-01 1.041832359809e+00 5.209189204895e-01 -7.834989473357e-02
9.354838709677e-01 9.677419354839e-01 8.064516129032e-01 1.196670337718e+00 5.983371221107e-01 -8.999535036948e-02
9.677419354839e-01 9.677419354839e-01 8.064516129032e-01 1.423094774262e+00 7.115484154012e-01 -1.070246705821e-01
1.000000000000e+00 9.677419354839e-01 8.064516129032e-01 1.750379041565e+00 8.751895207823e-01 -1.316393649680e-01
0.000000000000e+00 1.000000000000e+00 8.064516129032e-01 1.075672795519e+00 5.378363977594e-01 -8.089726873605e-02
3.225806451613e-02 1.000000000000e+00 8.064516129032e-01 1.075672795519e+00 5.378363977594e-01 -8.089726873605e-02
6.451612903226e-02 1.000000000000e+00 8.064516129032e-01 1.075672795519e+00 5.378363977594e-01 -8.089726873605e-02
9.677419354839e-02 1.000000000000e+00 8.064516129032e-01 1.075672795519e+00 5.378363977597e-01 -8.089726873610e-02
1.290322580645e-01 1.000000000000e+00 8.064516129032e-01 1.075672795540e+00 5.378363977700e-01 -8.089726873765e-02
1.612903225806e-01 1.000000000000e+00 8.064516129032e-01 1.075672795829e+00 5.378363979144e-01 -8.089726875936e-02
1.935483870968e-01 1.000000000000e+00 8.064516129032e-01 1.075672798282e+00 5.378363991412e-01 -8.089726894389e-02
2.258064516129e-01 1.000000000000e+00 8.064516129032e-01 1.075672813091e+00 5.378364065457e-01 -8.089727005762e-02
2.580645161290e-01 1.000000000000e+00 8.064516129032e-01 1.075672882764e+00 5.378364413818e-01 -8.089727529740e-02
2.903225806452e-01 1.000000000000e+00 8.064516129032e-01 1.075673154085e+00 5.378365770427e-01 -8.089729570248e-02
3.225806451613e-01 1.000000000000e+00 8.064516129032e-01 1.075674065098e+00 5.378370325488e-01 -8.089736421625e-02
3.548387096774e-01 1.000000000000e+00 8.064516129032e-01 1.075676780001e+00 5.378383900005e-01 -8.089756839384e-02
3.870967741935e-01 1.000000000000e+00 8.064516129032e-01 1.075684115211e+00 5.378420576056e-01 -8.089812004716e-02
4.193548387097e-01 1.000000000000e+00 8.064516129032e-01 1.075702374275e+00 5.378511871373e-01 -8.089949324202e-02
4.516129032258e-01 1.000000000000e+00 8.064516129032e-01 1.075744772910e+00 5.378723864550e-01 -8.090268188249e-02
4.838709677419e-01 1.000000000000e+00 8.064516129032e-01 1.075837518723e+00 5.379187593617e-01 -8.090965694313e-02
5.161290322581e-01 1.000000000000e+00 8.064516129032e-01 1.076030150192e+00 5.380150750960e-01 -8.092414402485e-02
5.483870967742e-01 1.000000000000e+00 8.064516129032e-01 1.076412480380e+00 5.382062401902e-01 -8.095289762736e-02
5.806451612903e-01 1.000000000000e+00 8.064516129032e-01 1.077141484157e+00 5.385707420786e-01 -8.100772323482e-02
6.129032258065e-01 1.000000000000e+00 8.064516129032e-01 1.078482773297e+00 5.392413866484e-01 -8.110859650077e-02
6.451612903226e-01 1.000000000000e+00 8.064516129032e-01 1.080872990430e+00 5.404364952150e-01 -8.128835566040e-02
6.774193548387e-01 1.000000000000e+00 8.064516129032e-01 1.085011598447e+00 5.425057992233e-01 -8.159960466317e-02
7.096774193548e-01 1.000000000000e+00 8.064516129032e-01 1.091993234793e+00 5.459966173963e-01 -8.212466703721e-02
7.419354838710e-01 1.000000000000e+00 8.064516129032e-01 1.103495138891e+00 5.517475694455e-01 -8.298968159432e-02
7.741935483871e-01 1.000000000000e+00 8.064516129032e-01 1.122038255698e+00 5.610191278488e-01 -8.438423903759e-02
8.064516129032e-01 1.000000000000e+00 8.064516129032e-01 1.151345591038e+00 5.756727955188e-01 -8.658833250618e-02
8.387096774194e-01 1.000000000000e+00 8.064516129032e-01 1.196827379213e+00 5.984136896067e-01 -9.000884518995e-02
8.709677419355e-01 1.000000000000e+00 8.064516129032e-01 1.266229767850e+00 6.331148839252e-01 -9.522833545490e-02
9.032258064516e-01 1.000000000000e+00 8.064516129032e-01 1.370492190149e+00 6.852460950745e-01 -1.030695165565e-01
9.354838709677e-01 1.000000000000e+00 8.064516129032e-01 1.524868556049e+00 7.624342780246e-01 -1.146795771723e-01
9.677419354839e-01 1.000000000000e+00 8.064516129032e-01 1.750379041565e+00 8.751895207823e-01 -1.316393649680e-01
1.000000000000e+00 1.000000000000e+00 8.064516129032e-01 2.075672795519e+00 1.037836397759e+00 -1.561034737020e-01
0.000000000000e+00 0.000000000000e+00 8.387096774194e-01 1.211545836947e-01 6.057729184733e-02 -9.111576453901e-03
3.225806451613e-02 0.000000000000e+00 8.387096774194e-01 1.211545836947e-01 6.057729184733e-02 -9.111576453901e-03
6.451612903226e-02 0.000000000000e+00 8.387096774194e-01 1.211545836947e-01 6.057729184733e-02 -9.111576453902e-03
9.677419354839e-02 0.000000000000e+00 8.387096774194e-01 1.211545836953e-01 6.057729184767e-02 -9.111576453952e-03
1.290322580645e-01 0.000000000000e+00 8.387096774194e-01 1.211545837160e-01 6.057729185798e-02 -9.111576455503e-03
1.612903225806e-01 0.000000000000e+00 8.387096774194e-01 1.211545840046e-01 6.057729200231e-02 -9.111576477212e-03
1.935483870968e-01 0.000000000000e+00 8.387096774194e-01 1.211545864583e-01 6.057729322913e-02 -9.111576661741e-03
2.258064516129e-01 0.000000000000e+00 8.387096774194e-01 1.211546012673e-01 6.057730063363e-02 -9.111577775470e-03
2.580645161290e-01 0.000000000000e+00 8.387096774194e-01 1.211546709395e-01 6.057733546973e-02 -9.111583015251e-03
2.903225806452e-01 0.000000000000e+00 8.387096774194e-01 1.211549422612e-01 6.057747113061e-02 -9.111603420332e-03
3.225806451613e-01 0.000000000000e+00 8.387096774194e-01 1.211558532735e-01 6.057792663675e-02 -9.111671934107e-03
3.548387096774e-01 0.000000000000e+00 8.387096774194e-01 1.211585681769e-01 6.057928408845e-02 -9.111876111690e-03
3.870967741935e-01 0.000000000000e+00 8.387096774194e-01 1.211659033871e-01 6.058295169355e-02 -9.112427765010e-03
4.193548387097e-01 0.000000000000e+00 8.387096774194e-01 1.211841624504e-01 6.059208122522e-02 -9.113800959871e-03
4.516129032258e-01 0.000000000000e+00 8.387096774194e-01 1.212265610859e-01 6.061328054297e-02 -9.116989600342e-03
4.838709677419e-01 0.000000000000e+00 8.387096774194e-01 1.213193068993e-01 6.065965344963e-02 -9.123964660989e-03
5.161290322581e-01 0.000000000000e+00 8.387096774194e-01 1.215119383679e-01 6.075596918394e-02 -9.138451742701e-03
5.483870967742e-01 0.000000000000e+00 8.387096774194e-01 1.218942685563e-01 6.094713427814e-02 -9.167205345214e-03
5.806451612903e-01 0.000000000000e+00 8.387096774194e-01 1.226232723330e-01 6.131163616652e-02 -9.222030952670e-03
6.129032258065e-01 0.000000000000e+00 8.387096774194e-01 1.239645614727e-01 6.198228073637e-02 -9.322904218629e-03
6.451612903226e-01 0.000000000000e+00 8.387096774194e-01 1.263547786059e-01 6.317738930293e-02 -9.502663378256e-03
6.774193548387e-01 0.000000000000e+00 8.387096774194e-01 1.304933866225e-01 6.524669331125e-02 -9.813912381028e-03
7.096774193548e-01 0.000000000000e+00 8.387096774194e-01 1.374750229685e-01 6.873751148423e-02 -1.033897475506e-02
7.419354838710e-01 0.000000000000e+00 8.387096774194e-01 1.489769270668e-01 7.448846353340e-02 -1.120398931218e-02
7.741935483871e-01 0.000000000000e+00 8.387096774194e-01 1.675200438734e-01 8.376002193672e-02 -1.259854675545e-02
8.064516129032e-01 0.000000000000e+00 8.387096774194e-01 1.968273792135e-01 9.841368960673e-02 -1.480264022403e-02
8.387096774194e-01 0.000000000000e+00 8.387096774194e-01 2.423091673893e-01 1.211545836947e-01 -1.822315290780e-02
8.709677419355e-01 0.000000000000e+00 8.387096774194e-01 3.117115560262e-01 1.558557780131e-01 -2.344264317275e-02
9.032258064516e-01 0.000000000000e+00 8.387096774194e-01 4.159739783248e-01 2.079869891624e-01 -3.128382427438e-02
9.354838709677e-01 0.000000000000e+00 8.387096774194e-01 5.703503442252e-01 2.851751721126e-01 -4.289388489018e-02
9.677419354839e-01 0.000000000000e+00 8.387096774194e-01 7.958608297405e-01 3.979304148703e-01 -5.985367268581e-02
1.000000000000e+00 0.000000000000e+00 8.387096774194e-01 1.121154583695e+00 5.605772918473e-01 -8.431778141982e-02
0.000000000000e+00 3.225806451613e-02 8.387096774194e-01 1.211545836947e-01 6.057729184733e-02 -9.111576453901e-03
3.225806451613e-02 3.225806451613e-02 8.387096774194e-01 1.207595195096e-01 6.038009747812e-02 -9.081573950625e-03
6.451612903226e-02 3.225806451613e-02 8.387096774194e-01 1.205149197299e-01 6.025811758987e-02 -9.062902586052e-03
9.677419354839e-02 3.225806451613e-02 8.387096774194e-01 1.203475102189e-01 6.017470757422e-02 -9.050058192310e-03
1.290322580645e-01 3.225806451613e-02 8.387096774194e-01 1.202283566120e-01 6.011539873602e-02 -9.040866030254e-03
1.612903225806e-01 3.225806451613e-02 8.387096774194e-01 1.201408647283e-01 6.007189495323e-02 -9.034077279379e-03
1.935483870968e-01 3.225806451613e-02 8.387096774194e-01 1.200747081511e-01 6.003903496762e-02 -9.028913647499e-03
2.258064516129e-01 3.225806451613e-02 8.387096774194e-01 1.200232124887e-01 6.001348377957e-02 -9.024871285062e-03
2.580645161290e-01 3.225806451613e-02 8.387096774194e-01 1.199819627495e-01 5.999303600184e-02 -9.021616339057e-03
2.903225806452e-01 3.225806451613e-02 8.387096774194e-01 1.199480289577e-01 5.997622852969e-02 -9.018926833216e-03
3.225806451613e-01 3.225806451613e-02 8.387096774194e-01 1.199196354277e-01 5.996217512974e-02 -9.016667837202e-03
3.548387096774e-01 3.225806451613e-02 8.387096774194e-01 1.198962693392e-01 5.995062071534e-02 -9.014799642409e-03
3.870967741935e-01 3.225806451613e-02 8.387096774194e-01 1.198793941648e-01 5.994229805952e-02 -9.013431417074e-03
4.193548387097e-01 3.225806451613e-02 8.387096774194e-01 1.198741408822e-01 5.993977339817e-02 -9.012948398394e-03
4.516129032258e-01 3.225806451613e-02 8.387096774194e-01 1.198926327396e-01 5.994910880122e-02 -9.014261945396e-03
4.838709677419e-01 3.225806451613e-02 8.387096774194e-01 1.199599943338e-01 5.998286668746e-02 -9.019261479831e-03
5.161290322581e-01 3.225806451613e-02 8.387096774194e-01 1.201246435379e-01 6.006525574810e-02 -9.031588537752e-03
5.483870967742e-01 3.225806451613e-02 8.387096774194e-01 1.204752115533e-01 6.024059091342e-02 -9.057909313601e-03
5.806451612903e-01 3.225806451613e-02 8.387096774194e-01 1.211674351283e-01 6.058673938058e-02 -9.109937192132e-03
6.129032258065e-01 3.225806451613e-02 8.387096774194e-01 1.224656768157e-01 6.123588063586e-02 -9.207555421286e-03
6.451612903226e-01 3.225806451613e-02 8.387096774194e-01 1.248054240092e-01 6.240575583882e-02 -9.383517543182e-03
6.774193548387e-01 3.225806451613e-02 8.387096774194e-01 1.288852753373e-01 6.444566085663e-02 -9.690365482070e-03
7.096774193548e-01 3.225806451613e-02 8.387096774194e-01 1.357996349437e-01 6.790279321475e-02 -1.021040914063e-02
7.419354838710e-01 3.225806451613e-02 8.387096774194e-01 1.472267053551e-01 7.361624832458e-02 -1.106986480833e-02
7.741935483871e-01 3.225806451613e-02 8.387096774194e-01 1.656905181077e-01 8.284803459461e-02 -1.245856166452e-02
8.064516129032e-01 3.225806451613e-02 8.387096774194e-01 1.949208099439e-01 9.746301137986e-02 -1.465700683002e-02
8.387096774194e-01 3.225806451613e-02 8.387096774194e-01 2.403407176728e-01 1.201727364148e-01 -1.807306304426e-02
8.709677419355e-01 3.225806451613e-02 8.387096774194e-01 3.097197785748e-01 1.548619663721e-01 -2.329105804019e-02
9.032258064516e-01 3.225806451613e-02 8.387096774194e-01 4.140390110134e-01 2.070211982866e-01 -3.113684301016e-02
9.354838709677e-01 3.225806451613e-02 8.387096774194e-01 5.686274844290e-01 2.843149572633e-01 -4.276326738371e-02
9.677419354839e-01 3.225806451613e-02 8.387096774194e-01 7.946510020495e-01 3.973261438526e-01 -5.976213181395e-02
1.000000000000e+00 3.225806451613e-02 8.387096774194e-01 1.121154583695e+00 5.605772918473e-01 -8.431778141982e-02
0.000000000000e+00 6.451612903226e-02 8.387096774194e-01 1.211545836947e-01 6.057729184733e-02 -9.111576453902e-03
3.225806451613e-02 6.451612903226e-02 8.387096774194e-01 1.205149197299e-01 6.025811758987e-02 -9.062902586052e-03
6.451612903226e-02 6.451612903226e-02 8.387096774194e-01 1.200673424343e-01 6.003495545170e-02 -9.028701745138e-03
9.677419354839e-02 6.451612903226e-02 8.387096774194e-01 1.197509445994e-01 5.987733629712e-02 -9.004406724239e-03
1.290322580645e-01 6.451612903226e-02 8.387096774194e-01 1.195218438284e-01 5.976331473745e-02 -8.986720908208e-03
1.612903225806e-01 6.451612903226e-02 8.387096774194e-01 1.193518789992e-01 5.967881134127e-02 -8.973525431828e-03
1.935483870968e-01 6.451612903226e-02 8.387096774194e-01 1.192224817679e-01 5.961454527917e-02 -8.963420958026e-03
2.258064516129e-01 6.451612903226e-02 8.387096774194e-01 1.191212782010e-01 5.956433359701e-02 -8.955473430114e-03
2.580645161290e-01 6.451612903226e-02 8.387096774194e-01 1.190398989664e-01 5.952399558483e-02 -8.949050010995e-03
2.903225806452e-01 6.451612903226e-02 8.387096774194e-01 1.189726172040e-01 5.949067139593e-02 -8.943716915236e-03
3.225806451613e-01 6.451612903226e-02 8.387096774194e-01 1.189156171554e-01 5.946245623764e-02 -8.939184512574e-03
3.548387096774e-01 6.451612903226e-02 8.387096774194e-01 1.188668354938e-01 5.943832099418e-02 -8.935295431119e-03
3.870967741935e-01 6.451612903226e-02 8.387096774194e-01 1.188264958337e-01 5.941837946746e-02 -8.932064768104e-03
4.193548387097e-01 6.451612903226e-02 8.387096774194e-01 1.187986789191e-01 5.940467345697e-02 -8.929798189825e-03
4.516129032258e-01 6.451612903226e-02 8.387096774194e-01 1.187945654647e-01 5.940279415185e-02 -8.929335838143e-03
4.838709677419e-01 6.451612903226e-02 8.387096774194e-01 1.188383919742e-01 5.942485998761e-02 -8.932500290126e-03
5.161290322581e-01 6.451612903226e-02 8.387096774194e-01 1.189777137436e-01 5.949464806497e-02 -8.942868471021e-03
5.483870967742e-01 6.451612903226e-02 8.387096774194e-01 1.193003209698e-01 5.965605208491e-02 -8.967043953494e-03
5.806451612903e-01 6.451612903226e-02 8.387096774194e-01 1.199611574389e-01 5.998654153111e-02 -9.016681549291e-03
6.129032258065e-01 6.451612903226e-02 8.387096774194e-01 1.212239085795e-01 6.061795548767e-02 -9.111615169160e-03
6.451612903226e-01 6.451612903226e-02 8.387096774194e-01 1.235236277183e-01 6.176781550675e-02 -9.284567930341e-03
6.774193548387e-01 6.451612903226e-02 8.387096774194e-01 1.275589374692e-01 6.378542599094e-02 -9.588086541982e-03
7.096774193548e-01 6.451612903226e-02 8.387096774194e-01 1.344250705426e-01 6.721839424227e-02 -1.010454710653e-02
7.419354838710e-01 6.451612903226e-02 8.387096774194e-01 1.458024083228e-01 7.290689937306e-02 -1.096033471636e-02
7.741935483871e-01 6.451612903226e-02 8.387096774194e-01 1.642193616712e-01 8.211513235925e-02 -1.234561402151e-02
8.064516129032e-01 6.451612903226e-02 8.387096774194e-01 1.934135663013e-01 9.671189351716e-02 -1.454149354496e-02
8.387096774194e-01 6.451612903226e-02 8.387096774194e-01 2.388216207459e-01 1.194154616299e-01 -1.795685689350e-02
8.709677419355e-01 6.451612903226e-02 8.387096774194e-01 3.082352255966e-01 1.541216644947e-01 -2.317770769967e-02
9.032258064516e-01 6.451612903226e-02 8.387096774194e-01 4.126709541400e-01 2.063387668151e-01 -3.103257955121e-02
9.354838709677e-01 6.451612903226e-02 8.387096774194e-01 5.675128287192e-01 2.837587643012e-01 -4.267845971845e-02
9.677419354839e-01 6.451612903226e-02 8.387096774194e-01 7.940065398566e-01 3.970045061608e-01 -5.971315255410e-02
1.000000000000e+00 6.451612903226e-02 8.387096774194e-01 1.121154583695e+00 5.605772918473e-01 -8.431778141982e-02
0.000000000000e+00 9.677419354839e-02 8.387096774194e-01 1.211545836953e-01 6.057729184767e-02 -9.111576453952e-03
3.225806451613e-02 9.677419354839e-02 8.387096774194e-01 1.203475102189e-01 6.017470757422e-02 -9.050058192311e-03
6.451612903226e-02 9.677419354839e-02 8.387096774194e-01 1.197509445994e-01 5.987733629712e-02 -9.004406724239e-03
